"";"tweetid";"stance";"topic";"moral";"toxic";"act";"vad"
"136";"1144773352957140992_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.056655172413793094, 0.0436551724137931, 0.05555172413793103]"
"137";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.20635714285714293, 0.17866666666666667, 0.20190476190476195]"
"138";"1131368218092720128_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"exp";"[0.1537560975609756, 0.10370731707317073, 0.12814634146341464]"
"139";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.2104285714285714, 0.13423809523809524, 0.193]"
"140";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.17011627906976745, 0.13753488372093026, 0.15413953488372092]"
"141";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.20602702702702702, 0.13502702702702704, 0.20286486486486485]"
"142";"1239961706626822144_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"non_toxic";"sta";"[0.0788421052631579, 0.0761578947368421, 0.06578947368421052]"
"143";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.22290243902439022, 0.16148780487804879, 0.20026829268292687]"
"144";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.22266666666666668, 0.18480555555555556, 0.22991666666666666]"
"145";"1233900460601466881_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"que";"[0.1520769230769231, 0.10607692307692307, 0.14058974358974358]"
"146";"1222659358187839490_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1158235294117647, 0.088, 0.11635294117647059]"
"147";"1167105819286102016_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.08694117647058823, 0.10176470588235294, 0.09905882352941177]"
"148";"1174058225873719297_test";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.16405263157894737, 0.09436842105263156, 0.1394736842105263]"
"149";"1099774930860748800_test";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.1328888888888889, 0.057611111111111106, 0.0791111111111111]"
"150";"1196807768482754561_test";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"que";"[0.07606060606060606, 0.05645454545454545, 0.06027272727272727]"
"151";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.15062857142857142, 0.13794285714285712, 0.15239999999999998]"
"152";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"non_toxic";"sta";"[0.17017241379310344, 0.10079310344827587, 0.15455172413793103]"
"153";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"que";"[0.15662500000000001, 0.1075, 0.1432]"
"154";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.25618918918918915, 0.1967027027027027, 0.23016216216216218]"
"155";"1140963364128067585_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.09751428571428572, 0.07934285714285715, 0.10042857142857144]"
"156";"N/A_test";"FAVOR";"Bernie Sanders";"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.051333333333333335, 0.04412121212121212, 0.048969696969696976]"
"157";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"que";"[0.020071428571428573, 0.10171428571428572, 0.060642857142857144]"
"158";"1186720968917557248_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"exp";"[0.24208333333333332, 0.16266666666666665, 0.2155]"
"159";"1240126279380275200_test";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.14347826086956522, 0.11413043478260869, 0.14947826086956523]"
"160";"N/A_test";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.13576, 0.10028000000000001, 0.12232]"
"161";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sug";"[0.18058333333333332, 0.1563055555555556, 0.17383333333333337]"
"162";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.14359374999999996, 0.16725, 0.16790625]"
"163";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.10886111111111113, 0.05852777777777778, 0.08455555555555555]"
"164";"1250267720987246593_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.1121578947368421, 0.07586842105263158, 0.09242105263157893]"
"165";"1165028764541247488_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.2490416666666667, 0.2310416666666667, 0.2781666666666667]"
"166";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.14838235294117647, 0.09811764705882353, 0.12629411764705883]"
"167";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.11667741935483869, 0.08832258064516128, 0.10690322580645162]"
"168";"1148293134821912577_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]";"non_toxic";"sug";"[0.22772727272727275, 0.16645454545454544, 0.18527272727272728]"
"169";"1247961893689409536_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.142, 0.08865517241379309, 0.13141379310344828]"
"170";"1143303536526143488_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1729, 0.1306, 0.1453]"
"171";"1166170326109175809_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]";"toxic";"exp";"[0.21366666666666667, 0.21739999999999998, 0.23513333333333336]"
"172";"1155546779657494528_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.10899999999999999, 0.07375000000000001, 0.08266666666666667]"
"173";"1162057486653939712_test";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.041666666666666664, 0.028333333333333335, 0.03383333333333333]"
"174";"1184101514295599104_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"toxic";"exp";"[0.1779642857142857, 0.11789285714285713, 0.15732142857142858]"
"175";"1195832875519791104_test";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"que";"[0.14389285714285713, 0.12157142857142857, 0.117]"
"176";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.18480000000000002, 0.19423333333333334, 0.23356666666666664]"
"177";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.08657692307692309, 0.06996153846153846, 0.07646153846153846]"
"178";"1156741512975327233_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"oth";"[0.2938529411764706, 0.22214705882352942, 0.2998529411764706]"
"179";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.19905, 0.13492500000000002, 0.19517500000000002]"
"180";"1179420602135973888_test";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1695, 0.14958333333333335, 0.16852777777777778]"
"181";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"que";"[0.24502439024390243, 0.1557560975609756, 0.21768292682926832]"
"182";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.11533333333333333, 0.09707407407407408, 0.14303703703703705]"
"183";"1165358366933151744_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]";"toxic";"sta";"[0.1398837209302326, 0.15867441860465117, 0.13637209302325584]"
"184";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1903, 0.130925, 0.192]"
"185";"1182495527688134658_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.14939393939393938, 0.1133939393939394, 0.14296969696969697]"
"186";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.176, 0.12421428571428571, 0.14685714285714285]"
"187";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.2901052631578947, 0.22010526315789472, 0.2626842105263158]"
"188";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.17365, 0.10245000000000001, 0.1598]"
"189";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.22826666666666667, 0.13033333333333333, 0.15960000000000002]"
"190";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.15693103448275864, 0.13979310344827586, 0.14137931034482756]"
"191";"1250107202989424640_test";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.14022222222222222, 0.1226111111111111, 0.11438888888888887]"
"192";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16614285714285712, 0.13437142857142856, 0.1604]"
"193";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.14239130434782607, 0.1128695652173913, 0.12721739130434784]"
"194";"N/A_test";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.0850625, 0.0775, 0.08190625]"
"195";"1090662019383156736_test";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"que";"[0.16004166666666667, 0.11566666666666665, 0.1595]"
"196";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.1726, 0.10746666666666667, 0.15036666666666665]"
"197";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.118625, 0.07454166666666667, 0.09591666666666666]"
"198";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.2310869565217391, 0.16291304347826088, 0.20965217391304347]"
"199";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.12474999999999999, 0.08591666666666668, 0.10191666666666666]"
"200";"N/A_test";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]";"non_toxic";"que";"[0.15730434782608696, 0.09121739130434782, 0.11886956521739131]"
"201";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.09910000000000001, 0.06887499999999999, 0.095875]"
"202";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.2181627906976744, 0.18930232558139537, 0.20318604651162786]"
"203";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"oth";"[0.16808, 0.12448000000000001, 0.15]"
"204";"1196046742157963264_test";"AGAINST";"Bernie Sanders";"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.04876923076923077, 0.08507692307692308, 0.09499999999999999]"
"205";"1268568995721932800_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]";"toxic";"sta";"[0.22121875, 0.20359375000000005, 0.23359375]"
"206";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sug";"[0.13633333333333333, 0.09696296296296296, 0.12674074074074074]"
"207";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.08627027027027026, 0.06875675675675676, 0.08908108108108109]"
"208";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]";"toxic";"que";"[0.11661111111111112, 0.08294444444444445, 0.11494444444444445]"
"209";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.096, 0.0969375, 0.10049999999999999]"
"210";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16894444444444445, 0.15002777777777776, 0.13208333333333336]"
"211";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.16725, 0.13215, 0.12414999999999998]"
"212";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]";"non_toxic";"sta";"[0.17169230769230767, 0.13005128205128205, 0.1681025641025641]"
"213";"1213860254527696899_test";"AGAINST";"Bernie Sanders";"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.2063076923076923, 0.14823076923076922, 0.1816923076923077]"
"214";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.11499999999999999, 0.10675675675675676, 0.1007027027027027]"
"215";"1164470709336367104_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.1683, 0.12813333333333332, 0.1532]"
"216";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.10534999999999999, 0.06910000000000001, 0.08462499999999998]"
"217";"1269026785137758208_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.09278571428571428, 0.04864285714285715, 0.06878571428571428]"
"218";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.07100000000000001, 0.037909090909090906, 0.04309090909090909]"
"219";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.24071052631578949, 0.17571052631578946, 0.24584210526315786]"
"220";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.10139999999999999, 0.10456666666666667, 0.10943333333333333]"
"221";"1237526320352903168_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.07556521739130435, 0.10717391304347826, 0.11778260869565216]"
"222";"1237413475405557761_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.1595625, 0.14250000000000002, 0.1916875]"
"223";"1255805480775057409_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.012722222222222223, 0.04705555555555555, 0.03172222222222222]"
"224";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.16792857142857145, 0.1056904761904762, 0.14747619047619046]"
"225";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.1492608695652174, 0.13230434782608697, 0.12408695652173914]"
"226";"1216413958522929154_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.09225000000000001, 0.074125, 0.09175000000000001]"
"227";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"que";"[0.1828529411764706, 0.22770588235294117, 0.2166764705882353]"
"228";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.10416666666666667, 0.05179166666666666, 0.09079166666666666]"
"229";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]";"toxic";"exp";"[0.07134482758620689, 0.05120689655172414, 0.07072413793103449]"
"230";"1244715665883148296_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.09068749999999999, 0.09125, 0.09568750000000001]"
"231";"1238320966859517953_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.2764666666666667, 0.19220000000000004, 0.22860000000000003]"
"232";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.14355882352941177, 0.08735294117647058, 0.11476470588235294]"
"233";"1236568809328295938_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"oth";"[0.06727272727272728, 0.032, 0.06454545454545454]"
"234";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.10554545454545454, 0.0880909090909091, 0.10227272727272727]"
"235";"1204528227676565504_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.15846666666666664, 0.13273333333333334, 0.11813333333333333]"
"236";"1112420384630947840_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sug";"[0.10853333333333334, 0.08086666666666667, 0.08973333333333335]"
"237";"N/A_test";"AGAINST";"Bernie Sanders";"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.2062258064516129, 0.15045161290322578, 0.17619354838709678]"
"238";"N/A_test";"AGAINST";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"que";"[0.20614285714285716, 0.15308571428571427, 0.16948571428571427]"
"239";"1232023563131113472_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"que";"[0, 0, 0]"
"240";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.05123333333333333, 0.0443, 0.05516666666666667]"
"241";"1240285452965298181_test";"AGAINST";"Bernie Sanders";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.18492, 0.16212, 0.18231999999999998]"
"242";"1235007601768910848_test";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0, 0, 0]"
"243";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.07048648648648649, 0.04210810810810811, 0.05462162162162162]"
"244";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.083, 0.06077777777777778, 0.076]"
"245";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sug";"[0.0803448275862069, 0.07279310344827586, 0.08572413793103448]"
"246";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.16073333333333334, 0.13493333333333332, 0.157]"
"247";"1233169965706022919_test";"AGAINST";"Bernie Sanders";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1690625, 0.126125, 0.1466875]"
"248";"N/A_test";"AGAINST";"Bernie Sanders";"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.05645, 0.1051, 0.0685]"
"249";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.1640740740740741, 0.17477777777777775, 0.17274074074074075]"
"250";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.13043749999999998, 0.09862499999999999, 0.1225]"
"251";"1240052029159903234_test";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"que";"[0.20475, 0.14884999999999998, 0.18695]"
"252";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sug";"[0.17281578947368417, 0.1271842105263158, 0.1360263157894737]"
"253";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.11304, 0.06468, 0.07016]"
"254";"1237561023634100225_test";"FAVOR";"Bernie Sanders";"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.12805128205128205, 0.1344871794871795, 0.1454102564102564]"
"255";"1266448855756705792_test";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1292941176470588, 0.08094117647058822, 0.08535294117647059]"
"256";"1217141139964223488_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"toxic";"exp";"[0.19744736842105262, 0.14834210526315791, 0.17857894736842106]"
"257";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1396111111111111, 0.0781111111111111, 0.12274999999999998]"
"258";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.15152380952380953, 0.13585714285714287, 0.14490476190476193]"
"259";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.10805263157894736, 0.12107894736842102, 0.11215789473684212]"
"260";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.13635897435897437, 0.0758974358974359, 0.10376923076923077]"
"261";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1697352941176471, 0.1251764705882353, 0.17929411764705883]"
"262";"1239842487260372993_test";"FAVOR";"Bernie Sanders";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.21160714285714283, 0.14439285714285716, 0.18810714285714286]"
"263";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]";"non_toxic";"sta";"[0.253, 0.176375, 0.21734375]"
"264";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.2539705882352941, 0.13155882352941173, 0.20673529411764702]"
"265";"1230340251937169409_test";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.11221428571428571, 0.09885714285714285, 0.10371428571428572]"
"266";"1227486745228263429_test";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.0943125, 0.1153125, 0.12637500000000002]"
"267";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.18693749999999998, 0.17834374999999997, 0.19965625]"
"268";"N/A_test";"AGAINST";"Bernie Sanders";"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.16214705882352942, 0.10644117647058823, 0.1328529411764706]"
"269";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.21403703703703703, 0.1208148148148148, 0.18359259259259259]"
"270";"1232007174479589380_test";"FAVOR";"Bernie Sanders";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.152, 0.13023076923076923, 0.21584615384615385]"
"271";"1078802617285828608_test";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.10385714285714287, 0.137, 0.08092857142857143]"
"272";"N/A_test";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.14460606060606063, 0.08996969696969696, 0.09815151515151514]"
