"";"tweetid";"stance";"topic";"moral";"toxic";"act";"vad"
"140";"985980965448118273_test";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.09123333333333333, 0.14456666666666665, 0.12546666666666667]"
"141";"N/A_test";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.2392857142857143, 0.18688571428571427, 0.19174285714285716]"
"142";"1260358602365325312_test";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.27329411764705885, 0.22229411764705884, 0.2662352941176471]"
"143";"N/A_test";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sug";"[0.2809629629629629, 0.2368888888888889, 0.2624074074074074]"
"144";"N/A_test";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1946842105263158, 0.1865, 0.19381578947368422]"
"145";"1243182432590970882_test";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.013999999999999999, 0.04224242424242425, 0.03306060606060607]"
"146";"1242203841547743232_test";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0, 0, 0]"
"147";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.12203125, 0.12331249999999999, 0.14365625]"
"148";"1180371356682080256_test";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.1393125, 0.0855, 0.14425]"
"149";"N/A_test";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.20136842105263156, 0.16342105263157894, 0.16989473684210527]"
"150";"N/A_test";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"oth";"[0.1595945945945946, 0.12175675675675675, 0.14751351351351352]"
"151";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.1205, 0.1200625, 0.125]"
"152";"1055139231121788928_test";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1108181818181818, 0.07336363636363635, 0.09890909090909092]"
"153";"1045673921503203328_test";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"oth";"[0.11322580645161288, 0.11590322580645161, 0.10151612903225807]"
"154";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.15594999999999998, 0.122275, 0.13962500000000003]"
"155";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.04447368421052631, 0.05931578947368421, 0.054578947368421046]"
"156";"1099707490965602305_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0]";"non_toxic";"sta";"[0, 0, 0]"
"157";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.07648484848484849, 0.04766666666666666, 0.04851515151515151]"
"158";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.027947368421052634, 0.01131578947368421, 0.019473684210526317]"
"159";"N/A_test";"FAVOR";"Donald Trump";"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.023181818181818182, 0.06063636363636364, 0.025181818181818184]"
"160";"1087041332923846657_test";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0, 0, 0]"
"161";"N/A_test";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.18329032258064515, 0.1347741935483871, 0.15516129032258066]"
"162";"N/A_test";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.10548275862068966, 0.08296551724137932, 0.09741379310344828]"
"163";"N/A_test";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.11811538461538461, 0.18823076923076923, 0.13638461538461538]"
"164";"N/A_test";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.09519444444444443, 0.08336111111111111, 0.09330555555555556]"
"165";"1265652476541317125_test";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.2392380952380952, 0.22214285714285714, 0.2620476190476191]"
"166";"1268171001713487874_test";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sug";"[0.09332000000000001, 0.10291999999999998, 0.10515999999999998]"
"167";"N/A_test";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.05335714285714286, 0.054785714285714285, 0.05157142857142857]"
"168";"N/A_test";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.11379999999999998, 0.08536666666666666, 0.08836666666666666]"
"169";"1196463529374703616_test";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.06168181818181818, 0.061136363636363635, 0.05886363636363637]"
"170";"N/A_test";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.16409756097560976, 0.15807317073170732, 0.1311219512195122]"
"171";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sug";"[0.1941379310344828, 0.18386206896551724, 0.18951724137931034]"
"172";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.11254545454545455, 0.07413636363636364, 0.10036363636363638]"
"173";"N/A_test";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.08591428571428572, 0.05465714285714286, 0.07094285714285714]"
"174";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.13849999999999998, 0.12646875, 0.12293749999999998]"
"175";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.14187878787878788, 0.08590909090909091, 0.12]"
"176";"1158475852386119680_test";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.1204375, 0.0871875, 0.130125]"
"177";"1163579049303826432_test";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]";"toxic";"sta";"[0.12866666666666665, 0.16813333333333333, 0.18699999999999997]"
"178";"1162754683565305856_test";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.10900000000000001, 0.08142857142857143, 0.0841904761904762]"
"179";"N/A_test";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.19038888888888889, 0.13, 0.17655555555555555]"
"180";"N/A_test";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.13632142857142857, 0.09264285714285714, 0.1004642857142857]"
"181";"1002320675447689219_test";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"que";"[0.03438461538461539, 0.10276923076923078, 0.10384615384615385]"
"182";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0, 0, 0]"
"183";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1]";"toxic";"sug";"[0.0608695652173913, 0.0477391304347826, 0.043304347826086956]"
"184";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sug";"[0.0390952380952381, 0.041095238095238094, 0.04919047619047619]"
"185";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]";"non_toxic";"sta";"[0.12905555555555556, 0.06033333333333332, 0.09605555555555555]"
"186";"1023645087367155712_test";"FAVOR";"Donald Trump";"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.07366666666666667, 0.057466666666666666, 0.0624]"
"187";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.1848, 0.1153142857142857, 0.16097142857142857]"
"188";"1075619064469483525_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.11607894736842105, 0.11044736842105263, 0.11942105263157896]"
"189";"1238539429968396288_test";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.11094736842105264, 0.14010526315789473, 0.14236842105263156]"
"190";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"oth";"[0.15290322580645166, 0.13370967741935483, 0.14254838709677417]"
"191";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sug";"[0.18157142857142858, 0.1509761904761905, 0.16947619047619047]"
"192";"1144150185922170880_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0, 0, 0]"
"193";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"oth";"[0.06120833333333333, 0.064625, 0.06033333333333333]"
"194";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.019399999999999997, 0.01633333333333333, 0.018133333333333335]"
"195";"N/A_test";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.1125952380952381, 0.12947619047619047, 0.12785714285714286]"
"196";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.093525, 0.071875, 0.090025]"
"197";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.08831818181818182, 0.051727272727272726, 0.07327272727272728]"
"198";"1274088326044307458_test";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.1892727272727273, 0.16090909090909092, 0.1883181818181818]"
"199";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.21872222222222223, 0.22694444444444445, 0.22949999999999995]"
"200";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0, 0, 0]"
"201";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.09521052631578948, 0.10707894736842105, 0.09715789473684211]"
"202";"1189893077332303878_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.13715384615384615, 0.10607692307692308, 0.12246153846153847]"
"203";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.14538709677419356, 0.1279032258064516, 0.16322580645161291]"
"204";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.11683333333333332, 0.0783888888888889, 0.10144444444444445]"
"205";"N/A_test";"FAVOR";"Donald Trump";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.043666666666666666, 0.023333333333333334, 0.027714285714285712]"
"206";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.11779166666666667, 0.08287499999999999, 0.09908333333333334]"
"207";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"oth";"[0.0036499999999999996, 0.0392, 0.02155]"
"208";"1223250749343371264_test";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.024684210526315788, 0.039947368421052634, 0.039]"
"209";"N/A_test";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.08031578947368422, 0.13568421052631577, 0.11205263157894736]"
"210";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.047964285714285716, 0.18235714285714286, 0.10424999999999998]"
"211";"1101234731016806400_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.01123076923076923, 0.06369230769230769, 0.01423076923076923]"
"212";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.007375, 0.05495833333333333, 0.03758333333333334]"
"213";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"oth";"[0.13973333333333335, 0.08093333333333333, 0.10363333333333334]"
"214";"1156415013608968192_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.07350000000000001, 0.12038888888888888, 0.11527777777777776]"
"215";"1012167416883941377_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"oth";"[0.06656666666666666, 0.09846666666666666, 0.08959999999999999]"
"216";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.05417857142857142, 0.05635714285714286, 0.05889285714285714]"
"217";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"exp";"[0.22847368421052633, 0.14647368421052634, 0.18084210526315792]"
"218";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sug";"[0.11292307692307692, 0.10926923076923076, 0.13346153846153846]"
"219";"1033582534645317632_test";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.16865789473684212, 0.10484210526315789, 0.14339473684210524]"
"220";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.18125806451612902, 0.11854838709677419, 0.13274193548387098]"
"221";"1273428359050117127_test";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.195, 0.1317222222222222, 0.17505555555555555]"
"222";"N/A_test";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.04552173913043479, 0.06056521739130435, 0.046565217391304356]"
"223";"1188696872858210304_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0, 0, 0]"
"224";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.08919444444444444, 0.05963888888888888, 0.0771111111111111]"
"225";"N/A_test";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.09122727272727273, 0.10272727272727272, 0.09495454545454543]"
"226";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.19271428571428575, 0.18057142857142858, 0.18290476190476193]"
"227";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.11874999999999998, 0.08275, 0.1312777777777778]"
"228";"1100866974232559616_test";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.11382352941176473, 0.1713529411764706, 0.15223529411764705]"
"229";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"oth";"[0.1179375, 0.038875, 0.07175000000000001]"
"230";"1262709234774523905_test";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.17633333333333331, 0.1530952380952381, 0.16776190476190475]"
"231";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.19711111111111113, 0.12266666666666665, 0.16586111111111113]"
"232";"N/A_test";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.17117142857142856, 0.18140000000000003, 0.1988285714285714]"
"233";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.10840000000000001, 0.05891428571428571, 0.09554285714285715]"
"234";"1144097087606255617_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.1771764705882353, 0.16994117647058826, 0.2151176470588235]"
"235";"1079809271691468801_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.12072, 0.06171999999999999, 0.09552]"
"236";"1141010158962847745_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0, 0, 0]"
"237";"N/A_test";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.07112500000000001, 0.04225, 0.057125]"
"238";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.054612903225806454, 0.0392258064516129, 0.04748387096774193]"
"239";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.11190243902439025, 0.07217073170731707, 0.08395121951219511]"
"240";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.09588235294117646, 0.08294117647058824, 0.07288235294117648]"
"241";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.11288000000000001, 0.105, 0.11428]"
"242";"1111967202259992577_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0, 0, 0]"
"243";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"oth";"[0.18076923076923074, 0.1367307692307692, 0.17419230769230765]"
"244";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.1625151515151515, 0.0869090909090909, 0.13766666666666666]"
"245";"N/A_test";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.14339473684210527, 0.08126315789473684, 0.13794736842105265]"
"246";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.09181818181818181, 0.06468181818181819, 0.09313636363636363]"
"247";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.20252777777777778, 0.1285277777777778, 0.18894444444444447]"
"248";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0, 0, 0]"
"249";"N/A_test";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.08107142857142857, 0.07407142857142857, 0.07792857142857143]"
"250";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.10718749999999999, 0.065875, 0.0876875]"
"251";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.14448484848484847, 0.12036363636363635, 0.1149090909090909]"
"252";"1266883026614706176_test";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]";"toxic";"sta";"[0, 0, 0]"
"253";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]";"non_toxic";"oth";"[0, 0, 0]"
"254";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.10999999999999999, 0.07657894736842105, 0.09431578947368423]"
"255";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.09342105263157895, 0.06431578947368422, 0.07994736842105264]"
"256";"1133887875437727744_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.1245, 0.10077777777777777, 0.12355555555555554]"
"257";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.09137037037037038, 0.06133333333333333, 0.07111111111111111]"
"258";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.19059374999999998, 0.10740625000000001, 0.16721875]"
"259";"1274075783036715008_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.07186956521739131, 0.05356521739130435, 0.05930434782608695]"
"260";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.17034782608695653, 0.12808695652173913, 0.14152173913043478]"
"261";"1272677760213962752_test";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.09027999999999999, 0.053840000000000006, 0.07092000000000001]"
"262";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1484864864864865, 0.1114054054054054, 0.13037837837837835]"
"263";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0, 0, 0]"
"264";"N/A_test";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.20395238095238097, 0.12452380952380954, 0.1585238095238095]"
"265";"N/A_test";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]";"non_toxic";"sta";"[0.15597142857142857, 0.12411428571428569, 0.16768571428571427]"
"266";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.10203125, 0.1165625, 0.11459375]"
"267";"1251383925857030149_test";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.13723809523809521, 0.10266666666666667, 0.13947619047619048]"
"268";"1133968587314683904_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.11982608695652175, 0.10782608695652174, 0.09808695652173914]"
"269";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.2097058823529412, 0.15444117647058822, 0.16502941176470587]"
"270";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.03793333333333333, 0.024366666666666665, 0.02846666666666667]"
"271";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.0887142857142857, 0.09654285714285714, 0.10342857142857143]"
"272";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.14107692307692307, 0.168, 0.1595769230769231]"
"273";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.0814848484848485, 0.09466666666666666, 0.05648484848484848]"
"274";"N/A_test";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.14791666666666667, 0.08338888888888887, 0.11858333333333333]"
"275";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.16283999999999998, 0.1436, 0.19835999999999998]"
"276";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"toxic";"sug";"[0.1761111111111111, 0.11740740740740739, 0.1458148148148148]"
"277";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.15799999999999997, 0.11369230769230768, 0.13553846153846155]"
"278";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.067, 0.0375625, 0.06015625000000001]"
"279";"N/A_test";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.2981052631578947, 0.20047368421052633, 0.2942105263157895]"
"280";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.14706451612903226, 0.13396774193548389, 0.1676451612903226]"
"281";"N/A_test";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sug";"[0.04835, 0.0305, 0.05215000000000001]"
