"";"tweetid";"stance";"topic";"moral";"toxic";"act";"vad"
"141";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.13714285714285715, 0.15469047619047616, 0.1265]"
"142";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"sta";"[0.147725, 0.15387499999999998, 0.15055000000000002]"
"143";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.3315, 0.1909, 0.2514]"
"144";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16547222222222221, 0.19841666666666666, 0.20516666666666666]"
"145";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.11202380952380953, 0.0970952380952381, 0.13347619047619047]"
"146";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.20779487179487177, 0.13453846153846152, 0.15292307692307694]"
"147";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.16346153846153846, 0.11207692307692309, 0.12203846153846154]"
"148";"N/A_test";"FAVOR";"Joe Biden";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.06423809523809523, 0.045714285714285714, 0.051476190476190474]"
"149";"1125515642512318470_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.1788823529411765, 0.1215294117647059, 0.16294117647058826]"
"150";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.20813888888888893, 0.131, 0.1900277777777778]"
"151";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.2765454545454546, 0.14809090909090908, 0.21500000000000002]"
"152";"N/A_test";"FAVOR";"Joe Biden";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.04111111111111111, 0.019555555555555555, 0.03944444444444444]"
"153";"1123047320164163584_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0, 0, 0]"
"154";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.06131818181818182, 0.04363636363636363, 0.04913636363636364]"
"155";"1123385209708105728_test";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.11933333333333335, 0.06255555555555554, 0.1013888888888889]"
"156";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.09625000000000002, 0.08935714285714284, 0.08996428571428572]"
"157";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.11159374999999998, 0.1420625, 0.130625]"
"158";"1253761414134710274_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.10981250000000001, 0.0750625, 0.0875]"
"159";"1238508377484873728_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.08523076923076923, 0.04561538461538461, 0.06846153846153848]"
"160";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.1254, 0.1242, 0.12269999999999999]"
"161";"1273144942592917509_test";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.13537499999999997, 0.10617499999999999, 0.10255]"
"162";"N/A_test";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.10978125, 0.12193749999999998, 0.1371875]"
"163";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.10361538461538461, 0.06623076923076923, 0.10407692307692308]"
"164";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.19033333333333333, 0.18447619047619052, 0.19702380952380957]"
"165";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.07894285714285713, 0.07014285714285715, 0.09702857142857142]"
"166";"1270274943373250560_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.1326153846153846, 0.10165384615384615, 0.08634615384615385]"
"167";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.15826315789473686, 0.1508421052631579, 0.1392631578947368]"
"168";"1243539186868723713_test";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.12662068965517242, 0.07634482758620689, 0.09737931034482758]"
"169";"1240264493365633025_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.08645454545454546, 0.09809090909090909, 0.10504545454545454]"
"170";"N/A_test";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.09927777777777777, 0.1066111111111111, 0.09763888888888889]"
"171";"N/A_test";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.23274999999999996, 0.24162499999999998, 0.2657]"
"172";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.10019047619047619, 0.1310952380952381, 0.16023809523809524]"
"173";"N/A_test";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.15226470588235297, 0.12873529411764706, 0.15923529411764709]"
"174";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.025285714285714283, 0.023571428571428573, 0.01307142857142857]"
"175";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.1685, 0.14641176470588235, 0.16955882352941176]"
"176";"N/A_test";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.1893846153846154, 0.17184615384615384, 0.2133846153846154]"
"177";"1250017329057951745_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.11539130434782609, 0.07778260869565218, 0.09065217391304348]"
"178";"1222012466655301632_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.05940740740740741, 0.06814814814814814, 0.06937037037037037]"
"179";"N/A_test";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16096153846153843, 0.11053846153846156, 0.14996153846153848]"
"180";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.1945151515151515, 0.17099999999999999, 0.16433333333333333]"
"181";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.0977948717948718, 0.09028205128205127, 0.0866923076923077]"
"182";"1244454007013343233_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.18278571428571427, 0.17778571428571427, 0.20850000000000005]"
"183";"1243344077254463491_test";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.15207692307692308, 0.10284615384615384, 0.11446153846153846]"
"184";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.18419047619047618, 0.12923809523809526, 0.16404761904761905]"
"185";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.11174999999999999, 0.0634, 0.09734999999999999]"
"186";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.19408823529411764, 0.16341176470588237, 0.19391176470588234]"
"187";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.03613333333333334, 0.05246666666666667, 0.0362]"
"188";"1243345119430000652_test";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.043160000000000004, 0.031239999999999997, 0.032799999999999996]"
"189";"1243596628512014337_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0.13732258064516129, 0.09661290322580646, 0.12596774193548388]"
"190";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.3013636363636364, 0.19227272727272726, 0.30690909090909096]"
"191";"1273767086712475648_test";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.2205263157894737, 0.23199999999999998, 0.2552631578947368]"
"192";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0, 0, 0]"
"193";"1129036137459310592_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.15345, 0.10782500000000002, 0.15134999999999998]"
"194";"1262846778224885765_test";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.07117142857142858, 0.11385714285714287, 0.06754285714285714]"
"195";"N/A_test";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0, 0, 0]"
"196";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.18965, 0.1487, 0.15820000000000004]"
"197";"1177646295214956544_test";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.1227142857142857, 0.08392857142857144, 0.0992857142857143]"
"198";"N/A_test";"AGAINST";"Joe Biden";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.07507692307692307, 0.11538461538461539, 0.09861538461538462]"
"199";"N/A_test";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.21600000000000003, 0.14268181818181816, 0.20918181818181816]"
"200";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.14994444444444444, 0.10205555555555557, 0.12505555555555556]"
"201";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.261609756097561, 0.18958536585365854, 0.2166341463414634]"
"202";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0, 0, 0]"
"203";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.09362499999999999, 0.0584375, 0.08340625]"
"204";"1234869069620404225_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.13385714285714284, 0.10742857142857141, 0.11623809523809525]"
"205";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.1895, 0.12365789473684212, 0.17876315789473682]"
"206";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.1839, 0.12992499999999998, 0.17235000000000003]"
"207";"1247221924532383744_test";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]";"non_toxic";"sta";"[0.125875, 0.10575000000000001, 0.1118125]"
"208";"N/A_test";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.2162666666666667, 0.12073333333333333, 0.18366666666666667]"
"209";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.10395833333333333, 0.11170833333333334, 0.12154166666666667]"
"210";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.0977777777777778, 0.09283333333333335, 0.10722222222222223]"
"211";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.048272727272727266, 0.055863636363636365, 0.06354545454545454]"
"212";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.08445454545454543, 0.08866666666666667, 0.09466666666666668]"
"213";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.20235714285714287, 0.14282142857142857, 0.15721428571428572]"
"214";"N/A_test";"FAVOR";"Joe Biden";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.31588, 0.23491999999999996, 0.24436000000000002]"
"215";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0, 0, 0]"
"216";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.07351428571428573, 0.08225714285714288, 0.07437142857142856]"
"217";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"non_toxic";"exp";"[0.1949032258064516, 0.1107741935483871, 0.17696774193548387]"
"218";"1208082947628261377_test";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.12871428571428573, 0.08299999999999999, 0.09592857142857143]"
"219";"1273877397197033473_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.2582, 0.1582, 0.2018]"
"220";"N/A_test";"FAVOR";"Joe Biden";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0, 0, 0]"
"221";"1273768160597082112_test";"FAVOR";"Joe Biden";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.0478125, 0.0295, 0.03125]"
"222";"N/A_test";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1]";"non_toxic";"que";"[0.19476923076923078, 0.13046153846153846, 0.19261538461538458]"
"223";"1274054460164067329_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.2945, 0.18366666666666664, 0.23258333333333336]"
"224";"N/A_test";"FAVOR";"Joe Biden";"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.18347826086956526, 0.1471304347826087, 0.18691304347826088]"
"225";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.015933333333333334, 0.022600000000000002, 0.0222]"
"226";"N/A_test";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.153775, 0.1131, 0.153475]"
"227";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.10814285714285714, 0.11042857142857143, 0.10719047619047618]"
"228";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.05240909090909091, 0.05113636363636364, 0.04318181818181818]"
"229";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]";"non_toxic";"exp";"[0.0011666666666666668, 0.016166666666666666, 0.013333333333333332]"
"230";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.15392857142857144, 0.09189285714285714, 0.15853571428571428]"
"231";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.055370370370370375, 0.037888888888888896, 0.048999999999999995]"
"232";"1147869108798537730_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.15732142857142858, 0.17292857142857146, 0.13560714285714287]"
"233";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.25893750000000004, 0.1456875, 0.20956249999999998]"
"234";"1112311707446231043_test";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.16675, 0.101, 0.12612500000000001]"
"235";"1243587351122763778_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"oth";"[0.1887142857142857, 0.14057142857142857, 0.17214285714285715]"
"236";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.0850344827586207, 0.05389655172413793, 0.07293103448275863]"
"237";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.14315384615384613, 0.13825641025641025, 0.14258974358974358]"
"238";"1244486013050925056_test";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.11842857142857144, 0.08242857142857142, 0.092]"
"239";"1273956610067619841_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1966551724137931, 0.14224137931034483, 0.19593103448275867]"
"240";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.17400000000000002, 0.13945945945945945, 0.16694594594594597]"
"241";"N/A_test";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.19014814814814815, 0.20892592592592593, 0.24666666666666667]"
"242";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.118875, 0.099075, 0.092475]"
"243";"1273755818215698432_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.2168235294117647, 0.15929411764705884, 0.18499999999999997]"
"244";"1142668604644700161_test";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.05153846153846154, 0.04215384615384616, 0.04123076923076923]"
"245";"1258192981011558401_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1]";"non_toxic";"exp";"[0.1972258064516129, 0.1465483870967742, 0.1658709677419355]"
"246";"1257112681607131136_test";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.24166666666666672, 0.1595238095238095, 0.22230952380952376]"
"247";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.12312500000000001, 0.10792500000000001, 0.10042500000000001]"
"248";"1162094692852539393_test";"FAVOR";"Joe Biden";"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.112, 0.0615, 0.095]"
"249";"1145420711017795585_test";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.08644186046511627, 0.07334883720930234, 0.07637209302325582]"
"250";"1043364683242041344_test";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1788, 0.11923333333333333, 0.1549333333333333]"
"251";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1792888888888889, 0.10817777777777779, 0.1368888888888889]"
"252";"1035489408953319424_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.19842105263157897, 0.11947368421052634, 0.16134210526315787]"
"253";"1178679087172378626_test";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0, 0, 0]"
"254";"1162174677495767045_test";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.12131249999999999, 0.0998125, 0.10643750000000002]"
"255";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.09795000000000001, 0.0801, 0.09219999999999999]"
"256";"N/A_test";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]";"non_toxic";"exp";"[0.13865384615384618, 0.11373076923076922, 0.11492307692307692]"
"257";"1167755641089331200_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.10222727272727271, 0.059954545454545455, 0.08081818181818182]"
"258";"1270612647973728263_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.15997560975609754, 0.10224390243902437, 0.13946341463414635]"
"259";"1274108938913492995_test";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.11171428571428572, 0.06575, 0.09835714285714285]"
"260";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1621578947368421, 0.1151842105263158, 0.13992105263157895]"
"261";"1240003786892029952_test";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.043533333333333334, 0.023133333333333332, 0.03153333333333333]"
"262";"1112436173891354632_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]";"non_toxic";"sta";"[0.0646, 0.04666666666666666, 0.060866666666666666]"
"263";"1144041353686519808_test";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.3234375, 0.2329375, 0.32993750000000005]"
"264";"1244677360936419330_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.10746153846153847, 0.06553846153846155, 0.07961538461538462]"
"265";"N/A_test";"AGAINST";"Joe Biden";"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.09414285714285714, 0.055342857142857145, 0.07794285714285713]"
"266";"N/A_test";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.044564102564102565, 0.07484615384615385, 0.06805128205128207]"
"267";"1156641361543749635_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.15851724137931034, 0.096, 0.14400000000000002]"
"268";"1239363251835744256_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]";"non_toxic";"exp";"[0.19748780487804882, 0.18543902439024393, 0.1982439024390244]"
"269";"1088394488530247680_test";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.06249999999999999, 0.08084615384615386, 0.055615384615384615]"
"270";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.04178571428571428, 0.034999999999999996, 0.044642857142857144]"
"271";"985698049220542464_test";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.14157142857142857, 0.07385714285714286, 0.09392857142857143]"
"272";"1127661910923419648_test";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.15157894736842106, 0.09694736842105263, 0.13573684210526316]"
"273";"N/A_test";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.11835714285714286, 0.1695, 0.16957142857142857]"
"274";"1090328609787650050_test";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]";"non_toxic";"sta";"[0.18253846153846157, 0.11915384615384615, 0.17246153846153847]"
"275";"1235247772334305280_test";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.005083333333333333, 0.07075, 0.050333333333333334]"
"276";"N/A_test";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.08142105263157895, 0.09163157894736843, 0.0838421052631579]"
"277";"1145397041406726144_test";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1495, 0.1270909090909091, 0.15]"
"278";"N/A_test";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.2499166666666667, 0.19552777777777783, 0.23555555555555557]"
"279";"1206037882416308225_test";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.0009090909090909091, 0.03663636363636364, 0.022727272727272728]"
"280";"N/A_test";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.12665116279069766, 0.08151162790697675, 0.0912093023255814]"
