;tweetid;stance;senti;target;moral;toxic;act;vad
148;1288415750580043776;NONE;pos;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.958, 0.353, 0.526]
149;1286358410322206723;NONE;other;stay_at_home_orders;[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;exp;[0.22244444444444447, 0.21444444444444447, 0.22]
150;1286387848908804096;NONE;other;stay_at_home_orders;[1, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.906, 0.26, 0.545]
151;1285563861479895051;NONE;other;stay_at_home_orders;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.1782, 0.1383, 0.13779999999999998]
152;1282009150252359683;NONE;neg;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sug;[0.2822692307692308, 0.1905769230769231, 0.23792307692307693]
153;1278347910309203968;NONE;other;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.1485, 0.11525, 0.11483333333333333]
154;1285711812835659776;NONE;pos;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.36194117647058827, 0.22700000000000004, 0.26123529411764707]
155;1282105466160590849;NONE;other;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.18733333333333335, 0.12533333333333332, 0.13583333333333333]
156;1284830834982182912;NONE;pos;stay_at_home_orders;[0, 0, 1, 0, 0, 1, 0, 0, 1, 0];non_toxic;exp;[0.5952631578947368, 0.4643684210526316, 0.545]
157;1280706989023207425;NONE;other;stay_at_home_orders;[0, 1, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;oth;[0.3655, 0.25, 0.232]
158;1290666463125221378;NONE;other;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.25166666666666665, 0.1978888888888889, 0.23588888888888893]
159;1289656248191684608;NONE;pos;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sug;[0.6063571428571429, 0.5126785714285714, 0.48307142857142854]
160;1289559342073749504;NONE;other;stay_at_home_orders;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.2892, 0.25273333333333337, 0.2634]
161;1289558600738775045;NONE;other;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.23449999999999996, 0.28950000000000004, 0.274]
162;1277987644782280709;NONE;other;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.23289999999999997, 0.3099, 0.2763]
163;1282106354078044161;NONE;other;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.22342857142857145, 0.20157142857142857, 0.16585714285714287]
164;1288505176555495429;NONE;other;stay_at_home_orders;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.24311111111111108, 0.24355555555555558, 0.21377777777777776]
165;1282704197788422145;NONE;neg;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0, 0, 0]
166;1277115615581519872;NONE;neg;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.29231250000000003, 0.24981250000000002, 0.214625]
167;1283469318232002560;NONE;other;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.2178, 0.2892, 0.215]
168;1290672204275908615;NONE;other;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.2216363636363636, 0.17727272727272728, 0.21009090909090908]
169;1282520888936558592;NONE;neg;stay_at_home_orders;[0, 0, 0, 0, 0, 1, 0, 1, 0, 0];non_toxic;exp;[0.4965, 0.3615, 0.271]
170;1283394348734918662;NONE;neg;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.319, 0.2616666666666666, 0.325]
171;1277989476279685125;NONE;other;stay_at_home_orders;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.1782, 0.1383, 0.13779999999999998]
172;1281682601246248960;NONE;pos;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.551125, 0.35912499999999997, 0.419375]
173;1288148639123111937;NONE;neg;stay_at_home_orders;[1, 0, 0, 0, 1, 0, 0, 0, 1, 0];non_toxic;exp;[0.33372222222222214, 0.37544444444444447, 0.40294444444444444]
174;1283479313128587265;NONE;pos;stay_at_home_orders;[0, 1, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.5976315789473684, 0.3686842105263157, 0.4707894736842104]
175;1282662204743938050;NONE;other;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.15366666666666665, 0.11750000000000001, 0.13441666666666666]
176;1285901663623098371;NONE;other;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.21879999999999997, 0.1758, 0.1694]
177;1290222588027744256;NONE;pos;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.44493333333333346, 0.3237333333333333, 0.33180000000000004]
178;1280826923413917698;NONE;other;stay_at_home_orders;[0, 0, 1, 0, 1, 0, 1, 0, 0, 0];non_toxic;oth;[0.2387272727272727, 0.18100000000000002, 0.20045454545454547]
179;1288815509266472960;NONE;other;stay_at_home_orders;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.406, 0.2495, 0.36924999999999997]
180;1277180455406710785;NONE;neg;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1];toxic;sta;[0.4941428571428571, 0.36071428571428577, 0.4027142857142857]
181;1280534391811440640;NONE;other;stay_at_home_orders;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.06577777777777777, 0.02722222222222222, 0.051777777777777784]
182;1287031028222251010;NONE;other;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.19799999999999998, 0.21307692307692308, 0.22007692307692306]
183;1288105152444919817;NONE;pos;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.06466666666666666, 0.22466666666666668, 0.12133333333333333]
184;1280900374111625216;NONE;other;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.24645454545454548, 0.14972727272727274, 0.19799999999999998]
185;1280891637569335297;NONE;other;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.259, 0.17466666666666666, 0.1998888888888889]
186;1288402180198658049;NONE;other;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.39, 0.23079999999999998, 0.3226]
187;1289575222656380931;NONE;other;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.19799999999999998, 0.21307692307692308, 0.22007692307692306]
188;1280904840709836800;NONE;other;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.22344444444444445, 0.22255555555555556, 0.198]
189;1289021062005403651;NONE;neg;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.5216363636363637, 0.4044545454545455, 0.45481818181818184]
190;1280539294520741888;NONE;other;stay_at_home_orders;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;que;[0.06577777777777777, 0.02722222222222222, 0.051777777777777784]
191;1281531650103341056;NONE;neg;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.41574999999999995, 0.2695, 0.3514375]
192;1280889149667581956;NONE;other;stay_at_home_orders;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.2603333333333333, 0.2911111111111111, 0.24388888888888893]
193;1285696846669787140;NONE;other;stay_at_home_orders;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.53875, 0.265, 0.445]
194;1287700254503006208;NONE;other;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5837500000000001, 0.3695833333333334, 0.5220833333333332]
195;1284742686214205440;NONE;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5555, 0.39925, 0.5336875000000001]
196;1282139108530434049;NONE;other;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.13549999999999998, 0.20299999999999999, 0.13266666666666668]
197;1283227759653777408;NONE;neg;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.36842857142857144, 0.37007142857142855, 0.4115714285714286]
198;1285902729706123264;NONE;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.24022222222222223, 0.24300000000000002, 0.22366666666666665]
199;1282008848585248774;NONE;other;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sug;[0.49650000000000005, 0.32037499999999997, 0.3345]
200;1284746895009579008;FAVOR;pos;stay_at_home_orders;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.4230952380952381, 0.3184761904761904, 0.3682857142857143]
201;1286016980529500160;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.3978695652173913, 0.26291304347826094, 0.36982608695652175]
202;1286089915122323456;FAVOR;neg;stay_at_home_orders;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];toxic;sta;[0.2912608695652174, 0.19586956521739135, 0.25560869565217387]
203;1280983095257292806;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.38662500000000005, 0.36637500000000006, 0.391]
204;1287998882975105025;FAVOR;neg;stay_at_home_orders;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.28447058823529414, 0.3269411764705882, 0.3195294117647059]
205;1284025774983376896;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.7471428571428571, 0.3519285714285715, 0.4855714285714286]
206;1251328089256230912;FAVOR;neg;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.4395000000000001, 0.41988888888888887, 0.4302222222222222]
207;1290531504095821829;FAVOR;pos;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5308888888888889, 0.30266666666666664, 0.38866666666666666]
208;1287611539734892544;FAVOR;other;stay_at_home_orders;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.43746153846153846, 0.3412307692307692, 0.42315384615384616]
209;1248690648456269829;FAVOR;neg;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.3937222222222222, 0.33611111111111114, 0.38822222222222225]
210;1278313515460124672;FAVOR;neg;stay_at_home_orders;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.22866666666666666, 0.26566666666666666, 0.2222222222222222]
211;1281073197262139392;FAVOR;pos;stay_at_home_orders;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;que;[0.28064999999999996, 0.20175, 0.24045]
212;1243317590358884353;FAVOR;pos;stay_at_home_orders;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.40218181818181814, 0.24372727272727274, 0.31063636363636365]
213;1282561458694283264;FAVOR;neg;stay_at_home_orders;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.359, 0.4341764705882354, 0.37717647058823534]
214;1243396321454653440;FAVOR;pos;stay_at_home_orders;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.4644285714285714, 0.3565714285714286, 0.4271428571428571]
215;1282025875425202176;FAVOR;pos;stay_at_home_orders;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.46087999999999996, 0.35192, 0.4318000000000001]
216;1277287040346882048;FAVOR;neg;stay_at_home_orders;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;que;[0.43524999999999997, 0.3835, 0.35275]
217;1287621411301986304;FAVOR;other;stay_at_home_orders;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];toxic;exp;[0.43728, 0.44332, 0.43472]
218;1290618140079030272;FAVOR;neg;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];toxic;que;[0.4180000000000001, 0.4283076923076922, 0.4077692307692308]
219;1280169600387362816;FAVOR;pos;stay_at_home_orders;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.26057142857142856, 0.16742857142857143, 0.24271428571428572]
220;1283413496722382848;FAVOR;pos;stay_at_home_orders;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.43386363636363634, 0.35127272727272724, 0.4188181818181818]
221;1278542530494124032;FAVOR;neg;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.1618888888888889, 0.20444444444444443, 0.1861111111111111]
222;1272735092205477888;FAVOR;neg;stay_at_home_orders;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.46669565217391296, 0.32460869565217393, 0.3931304347826087]
223;1282191758940680193;FAVOR;neg;stay_at_home_orders;[1, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.3026190476190476, 0.2864761904761905, 0.2954761904761905]
224;1285892711724261377;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sug;[0.4599999999999999, 0.3801666666666666, 0.45141666666666674]
225;1282375864202571777;FAVOR;pos;stay_at_home_orders;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.4096666666666667, 0.21066666666666664, 0.3393333333333334]
226;1290193612412616709;FAVOR;neg;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.505, 0.3867142857142857, 0.591857142857143]
227;1277622357180497926;FAVOR;other;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.24257142857142858, 0.1947142857142857, 0.21142857142857144]
228;1281042919051481089;FAVOR;other;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.5297058823529412, 0.4111764705882353, 0.5050588235294118]
229;1290463823590236161;FAVOR;other;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.35052941176470587, 0.27458823529411763, 0.32564705882352946]
230;1290151785869393920;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.5818000000000001, 0.3639, 0.4726]
231;1290840885379231744;FAVOR;pos;stay_at_home_orders;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.4435, 0.3479444444444444, 0.41605555555555557]
232;1286488406961397760;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.3385, 0.21150000000000002, 0.3348333333333333]
233;1287539022126964736;FAVOR;neg;stay_at_home_orders;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.3326428571428572, 0.22178571428571428, 0.2512857142857143]
234;1285109388248842242;FAVOR;pos;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4013846153846154, 0.2710769230769231, 0.376]
235;1283025963090149376;FAVOR;other;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];toxic;sta;[0.45757894736842103, 0.35647368421052633, 0.415578947368421]
236;1281368630790414336;FAVOR;other;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sug;[0.41726666666666673, 0.29560000000000003, 0.33486666666666665]
237;1284869113370812416;FAVOR;pos;stay_at_home_orders;[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;que;[0.4538421052631579, 0.30405263157894735, 0.39773684210526317]
238;1287418486638206976;FAVOR;pos;stay_at_home_orders;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;sug;[0.5340625, 0.31499999999999995, 0.3990000000000001]
239;1289244040903491584;FAVOR;pos;stay_at_home_orders;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.33026666666666665, 0.21559999999999996, 0.27246666666666663]
240;1286365208433360896;FAVOR;other;stay_at_home_orders;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sug;[0.352125, 0.31495833333333334, 0.3689583333333333]
241;1285957248976486400;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.4325, 0.30012500000000003, 0.4225]
242;1284823021107269632;FAVOR;neg;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.9061999999999999, 0.3934, 0.6577999999999999]
243;1285058193341603840;FAVOR;neg;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.335, 0.38204347826086954, 0.3513478260869565]
244;1287823257354358790;FAVOR;other;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;que;[0.26383333333333325, 0.2521111111111111, 0.2528888888888889]
245;1289166307724673025;FAVOR;pos;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.47277777777777774, 0.3982222222222222, 0.5028888888888888]
246;1288102937462439936;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.36714285714285716, 0.25414285714285717, 0.275]
247;1288413384405180419;FAVOR;pos;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sug;[0.49233333333333335, 0.36011111111111105, 0.3927777777777777]
248;1283592731281911809;FAVOR;other;stay_at_home_orders;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];non_toxic;exp;[0.3786666666666667, 0.2779166666666667, 0.36674999999999996]
249;1283385457372311553;FAVOR;pos;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5257142857142857, 0.28121428571428575, 0.4272857142857143]
250;1290111252828581888;FAVOR;pos;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.47166666666666673, 0.20173333333333335, 0.33866666666666667]
251;1281351212198096898;FAVOR;pos;stay_at_home_orders;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sug;[0.42274999999999996, 0.33899999999999997, 0.3701666666666667]
252;1286453059854503936;FAVOR;neg;stay_at_home_orders;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sug;[0.47761904761904767, 0.39228571428571435, 0.4091428571428571]
253;1289604924888801280;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.4162, 0.322, 0.37155000000000005]
254;1277544715928428544;FAVOR;pos;stay_at_home_orders;[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.4761250000000001, 0.23912500000000003, 0.37825]
255;1282718164988690439;FAVOR;other;stay_at_home_orders;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;sug;[0.31407692307692314, 0.24357692307692308, 0.23538461538461541]
256;1282017624730112000;FAVOR;neg;stay_at_home_orders;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.3198666666666667, 0.3027333333333333, 0.30793333333333334]
257;1288501150782648320;FAVOR;other;stay_at_home_orders;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.6922499999999999, 0.4123125, 0.5598749999999999]
258;1286445370239746050;FAVOR;neg;stay_at_home_orders;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.36, 0.45825, 0.40449999999999997]
259;1289168040798457856;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 1, 0, 1];non_toxic;exp;[0.4207777777777778, 0.3376666666666667, 0.4085555555555555]
260;1286167185556037634;FAVOR;neg;stay_at_home_orders;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.5707272727272727, 0.5038636363636364, 0.5599090909090909]
261;1278042031399436288;FAVOR;other;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.3760434782608696, 0.3429565217391305, 0.39073913043478253]
262;1283096957095821312;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.49838461538461537, 0.33184615384615385, 0.45184615384615384]
263;1280502494129422344;FAVOR;neg;stay_at_home_orders;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.4403333333333333, 0.3005, 0.3665833333333333]
264;1290843299972964352;FAVOR;other;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.615578947368421, 0.4663684210526316, 0.5180526315789473]
265;1290530553498927106;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.5150526315789472, 0.3727368421052631, 0.45726315789473676]
266;1283980398914007040;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.8308461538461537, 0.5319999999999999, 0.6726923076923078]
267;1286426681457045505;FAVOR;pos;stay_at_home_orders;[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.42829629629629645, 0.3447777777777778, 0.40096296296296297]
268;1280545980807602176;FAVOR;neg;stay_at_home_orders;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.4242941176470588, 0.3138823529411765, 0.33358823529411774]
269;1287706125077340161;FAVOR;pos;stay_at_home_orders;[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.36172727272727273, 0.24031818181818176, 0.3035909090909091]
270;1282306632903528449;FAVOR;neg;stay_at_home_orders;[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.40924999999999995, 0.29724999999999996, 0.3809166666666666]
271;1290083459138850817;FAVOR;pos;stay_at_home_orders;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5133571428571428, 0.31414285714285717, 0.3992857142857143]
272;1287051577010860034;FAVOR;neg;stay_at_home_orders;[0, 1, 0, 1, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.49784, 0.28112000000000004, 0.37955999999999995]
273;1285004492430336002;FAVOR;neg;stay_at_home_orders;[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.2792, 0.18259999999999998, 0.24979999999999997]
274;1282131814077747200;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.4114999999999999, 0.3142142857142857, 0.38553571428571437]
275;1282856522268188674;FAVOR;pos;stay_at_home_orders;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;sug;[0.41059999999999997, 0.3524, 0.4081]
276;1283571008499138560;FAVOR;neg;stay_at_home_orders;[0, 0, 0, 0, 0, 1, 0, 0, 1, 0];toxic;sta;[0.24994736842105267, 0.17052631578947366, 0.20721052631578946]
277;1284563835106582528;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.5263529411764706, 0.3008235294117647, 0.4463529411764706]
278;1290534342423269377;FAVOR;pos;stay_at_home_orders;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.41524999999999995, 0.21225000000000002, 0.3319166666666667]
279;1288352217603375104;FAVOR;pos;stay_at_home_orders;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.6047272727272728, 0.34600000000000003, 0.4946363636363636]
280;1287386819911450628;FAVOR;neg;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];toxic;exp;[0.2694642857142857, 0.28071428571428575, 0.3122857142857143]
281;1284707544158658560;FAVOR;other;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.23199999999999998, 0.108, 0.14333333333333334]
282;1251391849648046080;FAVOR;neg;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.28335714285714286, 0.39192857142857146, 0.3809285714285714]
283;1289616156031057921;FAVOR;other;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.36833333333333335, 0.5575, 0.427]
284;1281364385634504705;FAVOR;neg;stay_at_home_orders;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.3946153846153846, 0.35569230769230764, 0.44353846153846155]
285;1277720945499664384;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5195, 0.27692857142857147, 0.40064285714285713]
286;1281864679720194052;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.3957692307692308, 0.2423076923076923, 0.3146153846153847]
287;1287034895995490305;FAVOR;neg;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.4839166666666666, 0.39162499999999995, 0.421375]
288;1284520766906621953;FAVOR;pos;stay_at_home_orders;[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;sta;[0.761, 0.43737500000000007, 0.6492499999999999]
289;1283961424079814656;FAVOR;pos;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.41979999999999995, 0.2567, 0.37229999999999996]
290;1287901797198073856;FAVOR;other;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4948888888888889, 0.4498333333333333, 0.5411111111111111]
291;1251933008841641984;FAVOR;neg;stay_at_home_orders;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];toxic;sta;[0.2166, 0.1956, 0.17980000000000002]
292;1288099800055812100;FAVOR;pos;stay_at_home_orders;[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.726, 0.2798333333333333, 0.5313333333333333]
293;1284870845610053633;FAVOR;neg;stay_at_home_orders;[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.4496666666666666, 0.3737083333333333, 0.4043750000000001]
294;1251530884815216640;FAVOR;neg;stay_at_home_orders;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.43165000000000003, 0.36984999999999996, 0.4638999999999999]
