;tweetid;stance;emotion;moral;toxic;act;vad
126;1426085931300409345;believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;oth;[0.46909090909090917, 0.6985454545454546, 0.5939090909090909]
127;1427215565106593793;believe;[1, 1, 0, 0, 1, 0, 0, 1, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.47433333333333333, 0.4443333333333333, 0.4822222222222222]
128;1428688263502512135;believe;[0, 0, 0, 1, 0, 0, 1, 0, 0, 1];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.4045384615384615, 0.31199999999999994, 0.34938461538461535]
129;1421953372505231362;ambiguous;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.495625, 0.49712500000000004, 0.48050000000000004]
130;1420810785761206281;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.4566666666666667, 0.3458333333333334, 0.4033333333333333]
131;1554095458552893441;deny;[1, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.3108, 0.3065333333333333, 0.33699999999999997]
132;1425441871766056972;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.4254545454545454, 0.27, 0.3509090909090909]
133;1442794388850159617;believe;[1, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.522, 0.43450000000000005, 0.47925]
134;1422120321465737219;believe;[0, 0, 1, 0, 0, 0, 0, 0, 0, 1];[0, 1, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.20891666666666667, 0.23449999999999996, 0.2131666666666667]
135;1440676581077180434;believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 1, 0, 1, 0];non_toxic;oth;[0.6773750000000001, 0.354875, 0.52425]
136;1427971946419867652;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;que;[0.6526923076923075, 0.45346153846153847, 0.5739230769230769]
137;1441391786161811458;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.6187777777777776, 0.46955555555555556, 0.6044444444444443]
138;1424656828848349185;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5287999999999999, 0.3483333333333334, 0.4059333333333333]
139;1443836244547547157;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.556, 0.3306, 0.49779999999999996]
140;1428366525757460497;ambiguous;[0, 1, 0, 1, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 1, 0, 1, 0, 0];toxic;oth;[0.4781111111111111, 0.3806666666666667, 0.5037777777777777]
141;1440645224665997317;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.5279999999999999, 0.319, 0.3708571428571429]
142;1446505922348523525;believe;[0, 1, 0, 0, 1, 0, 1, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 1, 0, 1];non_toxic;oth;[0.4221818181818182, 0.2650909090909091, 0.34818181818181815]
143;1433467520846024712;believe;[0, 0, 0, 0, 1, 1, 0, 1, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.6940000000000001, 0.5082222222222222, 0.5989999999999999]
144;1422094008344535040;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.45730000000000004, 0.2506, 0.2826]
145;1442536077743493120;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.36774999999999997, 0.29025, 0.3761666666666667]
146;1424738602555265031;believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.38018181818181823, 0.37936363636363635, 0.4182727272727273]
147;1436592894501085185;believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.33, 0.7299, 0.5459999999999999]
148;1429737034147667975;believe;[0, 1, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.5170833333333332, 0.33116666666666666, 0.44658333333333333]
149;1442549601811107840;believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;oth;[0.6391818181818182, 0.4037272727272727, 0.5474545454545455]
150;1433298933233618946;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.37564705882352944, 0.32552941176470584, 0.36888235294117644]
151;1426821312249417729;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.6221818181818182, 0.39781818181818185, 0.49990909090909097]
152;1430180302215864327;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.6858571428571428, 0.5224285714285715, 0.6914285714285714]
153;1441719892818944006;believe;[0, 1, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.3844166666666667, 0.2655, 0.32475]
154;1423734280363167745;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1, 0, 1];non_toxic;oth;[0.2852, 0.1372, 0.2186]
155;1441181568542785547;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.5519375000000001, 0.4179375, 0.5241875]
156;1425106796377739267;believe;[0, 1, 0, 1, 0, 0, 1, 0, 0, 0];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.5663333333333332, 0.5115333333333333, 0.5556666666666666]
157;1425484722105421834;deny;[1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[0, 0, 0, 0, 1, 0, 1, 0, 1, 0];toxic;exp;[0.3484285714285714, 0.30642857142857144, 0.3252857142857143]
158;1489185310957346822;deny;[1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.2187142857142857, 0.21057142857142858, 0.21285714285714283]
159;1433816430408085507;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];non_toxic;oth;[0.38466666666666666, 0.2672, 0.34313333333333335]
160;1424747286165344256;ambiguous;[0, 0, 0, 0, 1, 0, 1, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5519999999999999, 0.42933333333333334, 0.5183333333333334]
161;1446083383948414982;believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.46228571428571424, 0.3378571428571428, 0.3447857142857143]
162;1440004108069609481;deny;[1, 0, 1, 0, 0, 1, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;exp;[0.2475, 0.46230000000000004, 0.35269999999999996]
163;1428307260313378828;ambiguous;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.19990000000000002, 0.22010000000000002, 0.2262]
164;1437288473485094914;believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.16422222222222221, 0.14666666666666667, 0.13622222222222222]
165;1434213102124298250;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.4787692307692308, 0.3026923076923077, 0.38176923076923075]
166;1441298734755684354;believe;[1, 0, 0, 1, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.33119999999999994, 0.3035, 0.32710000000000006]
167;1441476828787613697;believe;[0, 1, 0, 0, 1, 0, 1, 1, 1, 0];[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.403, 0.2629166666666667, 0.31816666666666665]
168;1441998466910199810;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;exp;[0.4821875, 0.30175, 0.4423125]
169;1519675629117059072;deny;[1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.35672727272727267, 0.34145454545454546, 0.3409090909090909]
170;1422106164054134784;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 1, 0, 1];non_toxic;sta;[0.6649, 0.4726000000000001, 0.5935999999999999]
171;1433722937354428423;believe;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;exp;[0.3685, 0.36128571428571427, 0.3529285714285714]
172;1425546203584942097;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.398, 0.2541428571428571, 0.24514285714285716]
173;1434859481335320578;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.2639090909090909, 0.32036363636363635, 0.2969090909090909]
174;1565060597171240960;deny;[1, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;que;[0.5672499999999999, 0.43483333333333324, 0.5059166666666667]
175;1430261403366068224;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.61, 0.3643846153846154, 0.5116153846153846]
176;1427193527960698882;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5811818181818184, 0.4071818181818182, 0.4966363636363637]
177;1421224511060553729;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.64525, 0.45300000000000007, 0.662125]
178;1445408666895650826;believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sug;[0.54325, 0.3426666666666667, 0.418]
179;1438886250916814850;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.6146363636363635, 0.52, 0.5928181818181818]
180;1429540088111722496;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5077999999999999, 0.5107, 0.49009999999999987]
181;1424024532378021897;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5939090909090908, 0.3939090909090908, 0.5365454545454544]
182;1432007390598152194;ambiguous;[1, 0, 1, 1, 0, 0, 0, 0, 0, 1];[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.104, 0.8360000000000001, 0.5715]
183;1443530541320609799;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.5512499999999999, 0.2975, 0.4751666666666667]
184;1442556785135538176;believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.49675, 0.4985833333333333, 0.4940833333333334]
185;1422300682711797805;ambiguous;[1, 0, 0, 1, 0, 1, 0, 1, 0, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.39244444444444443, 0.46611111111111114, 0.5131111111111111]
186;1440076971388506115;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.42799999999999994, 0.3327272727272727, 0.4021818181818182]
187;1459302564793487364;deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.36079999999999995, 0.35229999999999995, 0.34409999999999996]
188;1429569997035098118;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4585, 0.5005, 0.5822499999999999]
189;1431322808458514437;believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.3746666666666667, 0.21608333333333332, 0.30600000000000005]
190;1559059943571214337;deny;[0, 0, 0, 0, 0, 1, 0, 1, 0, 1];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.271, 0.2373, 0.2679]
191;1431148977064329216;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 1, 0, 0, 1, 0];non_toxic;sta;[0.558875, 0.33875, 0.45112500000000005]
192;1443915229780451351;believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5993999999999999, 0.5332999999999999, 0.6180999999999999]
193;1421866714409496577;ambiguous;[0, 1, 0, 1, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.6598571428571428, 0.5712857142857143, 0.5579999999999999]
194;1427237869668683777;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];non_toxic;exp;[0.5193, 0.4205, 0.4866999999999999]
195;1426143460395003904;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.378, 0.33809999999999996, 0.41150000000000003]
196;1443282598214742026;believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 1, 0, 1, 0, 0];non_toxic;exp;[0.24989999999999996, 0.2795, 0.28779999999999994]
197;1433502287356436493;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5919000000000001, 0.3128, 0.5006]
198;1435228773243314182;believe;[1, 0, 1, 0, 0, 1, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.44561538461538464, 0.4353846153846153, 0.43246153846153845]
199;1426545906657136642;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.18666666666666665, 0.19725, 0.19999999999999998]
200;1430189629555167238;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;sta;[0.583625, 0.378875, 0.56875]
201;1446044630353686531;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;oth;[0.357, 0.2804, 0.3136]
202;1446389051477614604;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.2431428571428571, 0.217, 0.21357142857142858]
203;1427662334734999554;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 1, 0, 1, 0];non_toxic;exp;[0.3987, 0.3143, 0.4122]
204;1446508458224799744;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.48827272727272725, 0.3644545454545455, 0.4502727272727272]
205;1455642885102133249;deny;[0, 0, 0, 1, 0, 0, 1, 0, 0, 0];[1, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;oth;[0.576875, 0.44037499999999996, 0.4145]
206;1444913547096567808;believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 1, 0, 0, 0, 0, 1, 0, 0];non_toxic;sug;[0.34600000000000003, 0.28725, 0.403]
207;1421084801403170817;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.2906666666666667, 0.17, 0.29633333333333334]
208;1429777427518173191;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];non_toxic;oth;[0.37877777777777777, 0.23833333333333334, 0.331]
209;1432341179488784384;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;oth;[0.44436363636363635, 0.30790909090909085, 0.45581818181818184]
210;1422169113716219916;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sug;[0.12744444444444444, 0.10144444444444445, 0.11644444444444445]
211;1431344178211049476;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.5279166666666667, 0.32883333333333337, 0.4579166666666667]
212;1439500633476845568;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[1, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;oth;[0.5643636363636363, 0.3059090909090909, 0.458]
213;1428773959806373900;ambiguous;[1, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.5893, 0.42639999999999995, 0.5965999999999999]
214;1439340937549860868;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.5483571428571429, 0.35457142857142854, 0.4833571428571428]
215;1438780177119539206;believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.5539285714285713, 0.31971428571428573, 0.45699999999999996]
216;1429714229683232777;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.4379090909090909, 0.3088181818181818, 0.319]
217;1421797233767317505;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.5144, 0.24069999999999997, 0.3731999999999999]
218;1424882002323517445;ambiguous;[1, 1, 0, 0, 1, 0, 1, 1, 1, 0];[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.42487499999999995, 0.36350000000000005, 0.448]
219;1445675197055463429;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.4901428571428571, 0.35078571428571437, 0.46957142857142864]
220;1446271348423237632;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.4504545454545454, 0.3028181818181819, 0.4225454545454545]
221;1440228499810177026;believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;oth;[0.4817777777777778, 0.3844444444444444, 0.4874444444444445]
222;1433052414190424067;believe;[1, 0, 0, 1, 1, 0, 0, 1, 0, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.48299999999999993, 0.3805, 0.4081666666666666]
223;1423590828618956804;ambiguous;[0, 0, 0, 1, 0, 1, 1, 0, 0, 1];[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.4561428571428571, 0.5582857142857143, 0.6294285714285716]
224;1428418741059170307;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.6587, 0.4789999999999999, 0.5848]
225;1446202418081980416;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;sug;[0.5368666666666666, 0.45640000000000003, 0.5366]
226;1421446069251190785;believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5469285714285714, 0.36107142857142854, 0.47407142857142853]
227;1426688333795799042;deny;[0, 0, 1, 0, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;exp;[0.3328888888888889, 0.3177777777777777, 0.3054444444444444]
228;1427663868680015875;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.5697, 0.3815, 0.46740000000000004]
229;1428214341753401345;believe;[0, 0, 0, 1, 0, 1, 0, 1, 0, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.41025, 0.32281249999999995, 0.3795]
230;1441007781474181123;believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1, 0, 1];non_toxic;oth;[0.46799999999999997, 0.374875, 0.42624999999999996]
231;1445735592529072136;believe;[1, 0, 0, 1, 0, 0, 0, 0, 0, 1];[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.37166666666666665, 0.3738333333333333, 0.44625]
232;1427322098754723842;believe;[0, 0, 0, 1, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.5391428571428571, 0.4401428571428571, 0.527142857142857]
233;1437846656507076610;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 1];non_toxic;exp;[0.47725, 0.4315, 0.46925]
234;1428060385677127683;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4756923076923077, 0.2851538461538462, 0.34400000000000003]
235;1565445365351997440;deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.403076923076923, 0.34538461538461535, 0.3593076923076923]
236;1436247889462841344;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.6537, 0.3408, 0.4873]
237;1440317170781618189;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.509, 0.3582, 0.48349999999999993]
238;1426569642835947530;believe;[1, 0, 1, 1, 0, 1, 1, 0, 0, 1];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.5627142857142856, 0.5083571428571428, 0.5775714285714285]
239;1430176680677609476;believe;[0, 0, 0, 0, 1, 0, 0, 1, 0, 0];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.4495384615384616, 0.39684615384615385, 0.43853846153846165]
240;1481812074527608837;deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;que;[0.171625, 0.177875, 0.166875]
241;1444777205964296196;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 1, 0, 1];non_toxic;exp;[0.428, 0.3105833333333334, 0.3758333333333334]
242;1426205024309456900;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.39975000000000005, 0.22775, 0.2745]
243;1430940838847201287;ambiguous;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4865555555555555, 0.3604444444444444, 0.3071111111111111]
244;1429100922949431300;believe;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.2767857142857143, 0.23592857142857143, 0.2573571428571429]
245;1425044329207418880;believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.3449285714285715, 0.26121428571428573, 0.3525]
246;1442554836902457353;believe;[0, 1, 0, 0, 1, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.33008333333333334, 0.30208333333333337, 0.35725]
247;1427321759015968787;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.3702, 0.2933, 0.29650000000000004]
248;1429934494732201989;ambiguous;[1, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.49749999999999994, 0.3029, 0.4027]
249;1430223244548886542;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.4068333333333333, 0.4095, 0.46891666666666665]
250;1423182986980204547;believe;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.3818181818181818, 0.31600000000000006, 0.3874545454545455]
251;1433485836796968972;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.4365384615384616, 0.38676923076923075, 0.41123076923076923]
252;1560009642243231745;deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.28200000000000003, 0.4115, 0.349875]
